1.99 1.63377 -0.262791 1.36913
2 1.63079 -0.286236 1.37071
2.01 1.62758 -0.309763 1.37248
2.02 1.62412 -0.333366 1.37446
2.03 1.62044 -0.357039 1.37664
2.04 1.61651 -0.380778 1.37905
2.05 1.61234 -0.404576 1.38167
2.06 1.60794 -0.428428 1.38451
2.07 1.6033 -0.452329 1.38758
2.08 1.59842 -0.476272 1.39088
2.09 1.59329 -0.500252 1.39442
2.1 1.58793 -0.524262 1.39819
2.11 1.58233 -0.548298 1.40219
2.12 1.57648 -0.572353 1.40644
2.13 1.5704 -0.596421 1.41093
2.14 1.56407 -0.620496 1.41567
2.15 1.55751 -0.644573 1.42065
2.16 1.5507 -0.668645 1.42588
2.17 1.54365 -0.692706 1.43135
2.18 1.53637 -0.71675 1.43707
2.19 1.52884 -0.740772 1.44304
2.2 1.52107 -0.764764 1.44926
2.21 1.51306 -0.788721 1.45572
2.22 1.50482 -0.812637 1.46243
2.23 1.49633 -0.836505 1.46938
2.24 1.48761 -0.86032 1.47657
2.25 1.47865 -0.884075 1.484
2.26 1.46946 -0.907763 1.49167
2.27 1.46002 -0.93138 1.49957
2.28 1.45036 -0.954918 1.5077
2.29 1.44046 -0.978371 1.51606
2.3 1.43032 -1.00173 1.52465
2.31 1.41996 -1.025 1.53345
2.32 1.40936 -1.04816 1.54247
2.33 1.39853 -1.07121 1.55169
2.34 1.38748 -1.09415 1.56113
2.35 1.37619 -1.11696 1.57076
2.36 1.36468 -1.13965 1.58058
2.37 1.35295 -1.1622 1.59059
2.38 1.34099 -1.18462 1.60079
2.39 1.32881 -1.20688 1.61115
2.4 1.31641 -1.229 1.62169
2.41 1.30379 -1.25095 1.63238
2.42 1.29096 -1.27274 1.64322
2.43 1.2779 -1.29436 1.65421
2.44 1.26464 -1.31581 1.66533
2.45 1.25116 -1.33707 1.67658
2.46 1.23748 -1.35814 1.68795
2.47 1.22358 -1.37902 1.69943
2.48 1.20948 -1.3997 1.71101
2.49 1.19518 -1.42018 1.72268
2.5 1.18067 -1.44044 1.73443
2.51 1.16597 -1.46049 1.74625
2.52 1.15107 -1.48031 1.75813
2.53 1.13597 -1.4999 1.77007
2.54 1.12068 -1.51926 1.78205
2.55 1.1052 -1.53838 1.79405
2.56 1.08954 -1.55726 1.80608
2.57 1.07369 -1.57589 1.81811
2.58 1.05765 -1.59426 1.83015
2.59 1.04144 -1.61237 1.84217
2.6 1.02505 -1.63021 1.85416
2.61 1.00848 -1.64779 1.86612
2.62 0.991746 -1.66509 1.87804
2.63 0.974841 -1.6821 1.88989
2.64 0.95777 -1.69883 1.90168
2.65 0.940535 -1.71528 1.91339
2.66 0.923141 -1.73142 1.925
2.67 0.90559 -1.74727 1.93652
2.68 0.887885 -1.76281 1.94791
2.69 0.870029 -1.77804 1.95919
2.7 0.852026 -1.79296 1.97032
2.71 0.833878 -1.80756 1.98131
2.72 0.815589 -1.82184 1.99214
2.73 0.797162 -1.83579 2.00279
2.74 0.778601 -1.84941 2.01327
2.75 0.759908 -1.8627 2.02355
2.76 0.741088 -1.87565 2.03363
2.77 0.722143 -1.88825 2.04349
2.78 0.703078 -1.90051 2.05314
2.79 0.683895 -1.91243 2.06254
2.8 0.664598 -1.92398 2.0717
2.81 0.645191 -1.93519 2.08061
2.82 0.625677 -1.94603 2.08925
2.83 0.606061 -1.95651 2.09762
2.84 0.586345 -1.96662 2.1057
2.85 0.566534 -1.97637 2.1135
2.86 0.54663 -1.98574 2.12099
2.87 0.526639 -1.99474 2.12817
2.88 0.506563 -2.00336 2.13503
2.89 0.486407 -2.0116 2.14157
2.9 0.466174 -2.01946 2.14777
2.91 0.445868 -2.02693 2.15363
2.92 0.425493 -2.03402 2.15914
2.93 0.405054 -2.04072 2.1643
2.94 0.384553 -2.04702 2.1691
2.95 0.363995 -2.05294 2.17352
2.96 0.343384 -2.05846 2.17758
2.97 0.322723 -2.06358 2.18125
2.98 0.302018 -2.0683 2.18454
2.99 0.281271 -2.07262 2.18744
3 0.260487 -2.07655 2.18995
3.01 0.239669 -2.08007 2.19206
3.02 0.218823 -2.08318 2.19377
3.03 0.197952 -2.0859 2.19508
3.04 0.177059 -2.0882 2.19597
3.05 0.156149 -2.09011 2.19646
3.06 0.135227 -2.0916 2.19654
3.07 0.114296 -2.09269 2.19621
3.08 0.0933595 -2.09337 2.19546
3.09 0.0724228 -2.09364 2.19429
3.1 0.0514894 -2.09351 2.19271
3.11 0.0305635 -2.09296 2.19072
3.12 0.00964915 -2.09201 2.18831
3.13 -0.0112496 -2.09065 2.18548
3.14 -0.0321286 -2.08889 2.18224
